"ages","2.5%","25%","50%","75%","97.5%"
67.75,6.58828099649409,6.80211578448388,6.91169515324135,7.01925129150812,7.22056546908115
67.25,6.69269110195565,6.84550197973188,6.91901365407913,6.99507663460453,7.147678874248
66.75,6.79434199110932,6.88910078040851,6.93792378263263,6.98702106736443,7.09240177520313
66.25,6.94947337429398,7.03553129799492,7.08180201876215,7.1283998904829,7.22970267074466
65.75,6.85244750956666,7.00919940998738,7.09132477799012,7.17531778728971,7.35386737996362
65.25,6.77219292922844,6.96679242846738,7.07552051904399,7.18596974689602,7.41685033369657
64.75,6.69357463065341,6.93436220948067,7.06157609426673,7.19224272740035,7.45922048645364
64.25,6.63994356497149,6.90901325764857,7.0506935799016,7.19632873986957,7.48877326528728
63.75,6.59915945054894,6.8815194616174,7.03532789491438,7.18893603639491,7.49762592445587
63.25,6.55115870134932,6.85835509896366,7.02657657315143,7.18647254251,7.51215938916894
62.75,6.53319681823062,6.83987602683369,7.01461766514942,7.18522626068279,7.51184864109927
62.25,6.50008893093283,6.82331182087271,6.99980197195195,7.18435376756787,7.49813708993216
61.75,6.48756584312369,6.81476952586492,6.98617400299229,7.17103864157019,7.50106231454083
61.25,6.45099038609336,6.80017704651477,6.98079550040212,7.15379066634369,7.48941912342441
60.75,6.4532094269665,6.78438586096155,6.96606647279897,7.15004669361294,7.50629122565244
60.25,6.43038405286413,6.77182984043239,6.95088133407212,7.13561753974156,7.47240386630257
59.75,6.4334279041136,6.76576332720988,6.93966084196048,7.11924342085088,7.43799260804666
59.25,6.46096100426813,6.76610544511906,6.92395858908812,7.09499705192139,7.39917249451016
58.75,6.48533177961402,6.76640701086802,6.91539398958161,7.06853553230214,7.34851329680626
58.25,6.51273551540397,6.76872350519398,6.9044060122968,7.03895489486616,7.29888899011308
57.75,6.54221667130691,6.77436426446475,6.89037470965332,7.00446679813752,7.21747616830961
57.25,6.62588075735424,6.79161994874974,6.87688823264221,6.96301109136982,7.13497944020604
56.75,6.76322994080915,6.84538994451962,6.88474802374845,6.92888678370572,7.04972071438944
56.25,6.8530851133774,7.06962511708116,7.10079751484639,7.12833096265986,7.17676744106711
55.75,6.77975452100445,6.90201922102139,6.96762007436798,7.03711288581262,7.1452913599748
55.25,6.56198769539545,6.69593003145293,6.77116685166321,6.84649977698279,7.00256809458636
54.75,6.45725381381918,6.56323469388721,6.61328625419635,6.67282634743403,6.82405814192054
54.25,6.50309662941557,6.59179192791424,6.64927756627183,6.78311229391922,6.90173492443173
53.75,6.7507632289493,6.83113585360061,6.87489370704217,6.93052966498248,7.07148965004932
53.25,6.8266603210252,6.94716322893153,7.00726930719617,7.06767644109194,7.18998202782384
52.75,6.89885175887163,7.02460332390017,7.09218133556093,7.15740864881487,7.30055365574711
52.25,6.97330223453907,7.10542651705433,7.17149990359238,7.23336052175186,7.33505399343633
51.75,7.10621931933991,7.21029178709689,7.26348493254139,7.32947904532991,7.47650220086664
51.25,7.15650731501909,7.27023388948672,7.34396099465337,7.42537328228626,7.5526339405438
50.75,7.14472382987447,7.28288294944087,7.36481599384903,7.43233683828499,7.54653707905448
50.25,7.05485601794688,7.19589528419752,7.25953106585772,7.32396743569118,7.45627944146106
